iter	RMSE
266	0.0191071837
267	0.01909942304
268	0.01909238701
269	0.01908569779
270	0.01907889866
271	0.01907181001
272	0.01906458037
273	0.01905815995
274	0.01905098359
275	0.01904483219
276	0.01903872023
277	0.01903300497
278	0.01902668524
279	0.01902100894
280	0.01901465537
281	0.01900888208
282	0.01900283248
283	0.0189972268
284	0.01899218982
285	0.01898687999
286	0.0189817302
287	0.01897647678
288	0.01897120017
289	0.01896568958
290	0.01896033616
291	0.01895562082
292	0.01895096329
293	0.01894569672
294	0.01894061188
295	0.0189356325
296	0.01893130244
297	0.01892626016
298	0.018921816
299	0.01891704967
300	0.01891262328
301	0.01890851225
302	0.01890443483
303	0.01890045964
304	0.0188961892
305	0.01889231039
306	0.01888813413
307	0.01888463376
308	0.01888090321
309	0.01887717008
310	0.01887325487
311	0.01886966372
312	0.01886630186
313	0.01886265741
314	0.01885873668
315	0.01885561979
316	0.0188519479
317	0.01884847134
318	0.01884544701
319	0.01884187997
320	0.01883837464
321	0.01883512603
322	0.01883169381
323	0.01882879031
324	0.01882555227
325	0.01882243092
326	0.01881984073
327	0.01881677857
328	0.01881387591
329	0.01881108452
330	0.01880841819
331	0.0188058918
332	0.01880312476
333	0.01880009025
334	0.0187977012
335	0.01879496511
336	0.01879267211
337	0.01879048632
338	0.01878815126
339	0.0187856595
340	0.01878333541
341	0.01878093045
342	0.01877869009
343	0.01877614939
344	0.01877407135
345	0.01877205306
346	0.01876958883
347	0.01876714666
348	0.01876520983
349	0.01876296202
350	0.01876080671
351	0.01875856025
352	0.01875646363
353	0.01875421176
354	0.01875238374
355	0.01875029745
356	0.01874853967
357	0.01874644386
358	0.01874464037
359	0.01874282561
360	0.01874111672
361	0.01873917393
362	0.01873763748
363	0.01873577929
364	0.01873427368
365	0.01873255446
366	0.01873087095
367	0.01872927186
368	0.01872753081
369	0.0187258562
370	0.01872399045
371	0.01872258674
372	0.01872106881
373	0.01871960813
374	0.01871815552
375	0.01871688233
376	0.01871568021
377	0.01871414998
378	0.01871274987
379	0.01871147539
380	0.01870982689
381	0.0187084824
382	0.01870692901
383	0.01870561542
384	0.01870411842
385	0.0187028277
386	0.01870147709
387	0.0187003251
388	0.01869898658
389	0.01869788812
390	0.01869666178
391	0.01869552901
392	0.01869449964
393	0.01869319579
394	0.01869208767
395	0.01869102396
396	0.01868995193
397	0.01868887125
398	0.01868786694
399	0.018686632
400	0.01868536888
401	0.01868425503
402	0.01868305648
403	0.018681809
404	0.01868059889
405	0.01867938667
406	0.0186783996
407	0.01867738021
408	0.01867636865
409	0.01867545085
410	0.01867449879
411	0.01867350741
412	0.01867256436
413	0.01867172306
414	0.01867101593
415	0.01867006035
416	0.01866907582
417	0.01866835184
418	0.01866756054
419	0.01866682524
420	0.0186658223
421	0.01866486308
422	0.01866396033
423	0.01866330838
424	0.01866253861
425	0.01866147173
426	0.01866077699
427	0.01866000842
428	0.01865890408
429	0.01865796698
430	0.01865704233
431	0.01865627208
432	0.01865563749
433	0.0186548078
434	0.01865409651
435	0.01865342102
436	0.01865266315
437	0.01865198886
438	0.01865123051
439	0.0186505555
440	0.01864976293
441	0.01864916377
442	0.01864849235
443	0.01864767506
444	0.01864691534
445	0.01864616681
446	0.01864556497
447	0.01864502352
448	0.0186443731
449	0.01864366413
450	0.01864310516
451	0.01864269862
452	0.01864201641
453	0.01864134035
454	0.0186405784
455	0.01864010001
456	0.01863942429
457	0.01863876473
458	0.01863819395
459	0.01863754867
460	0.0186369232
461	0.01863634456
462	0.01863580092
463	0.01863500266
464	0.01863427345
465	0.01863355608
466	0.01863289744
467	0.01863226848
468	0.0186316194
469	0.01863117395
470	0.01863054138
471	0.01862987749
472	0.01862917142
473	0.01862856606
474	0.01862791364
475	0.01862737563
476	0.01862668177
477	0.01862615318
478	0.01862547975
479	0.01862488931
480	0.01862454204
481	0.01862408114
482	0.01862356566
483	0.01862295745
484	0.01862237892
485	0.01862189282
486	0.0186215198
487	0.01862104491
488	0.01862060657
489	0.0186201785
490	0.01861985933
491	0.01861933224
492	0.01861882753
493	0.01861843361
494	0.01861804492
495	0.01861754043
496	0.01861711653
497	0.01861653152
498	0.01861607966
499	0.01861549658
500	0.01861512354
501	0.01861463905
502	0.01861426416
503	0.01861388759
504	0.01861345128
505	0.0186131558
506	0.01861268424
507	0.01861232698
508	0.01861175862
509	0.01861138669
510	0.01861101977
511	0.0186106047
512	0.01861021233
513	0.01860982314
514	0.01860946288
515	0.01860919363
516	0.0186088342
517	0.01860844797
518	0.01860799083
519	0.01860764519
520	0.0186072986
521	0.01860683016
522	0.01860647578
523	0.01860610088
524	0.01860567882
525	0.01860523104
526	0.01860475031
527	0.01860444427
528	0.01860412227
529	0.01860378791
530	0.01860336791
531	0.0186029328
532	0.0186025183
533	0.01860211127
534	0.01860172468
535	0.01860126829
536	0.01860082289
537	0.01860043974
538	0.01859996207
539	0.01859963415
540	0.0185992071
541	0.018598848
542	0.01859851018
543	0.01859800407
544	0.01859775568
545	0.0185974112
546	0.01859715158
547	0.01859675901
548	0.01859630381
549	0.01859594038
550	0.01859564439
551	0.01859525104
552	0.01859481794
553	0.01859447529
554	0.01859409876
555	0.01859360322
556	0.01859332426
557	0.01859307538
558	0.01859276515
559	0.01859242871
560	0.01859215825
561	0.01859174433
562	0.01859156936
563	0.0185913643
564	0.01859108108
565	0.01859080503
566	0.01859032625
567	0.01859006208
568	0.01858973301
569	0.01858946385
570	0.018589152
571	0.0185888746
572	0.01858861193
573	0.01858834243
574	0.01858805142
575	0.01858785351
576	0.01858759089
577	0.01858721078
578	0.01858691532
579	0.01858664782
580	0.01858634758
581	0.01858599613
582	0.01858579045
583	0.01858547362
584	0.01858520952
585	0.01858495514
586	0.01858463918
587	0.01858444296
588	0.01858416052
589	0.01858381491
590	0.0185835911
591	0.01858331945
592	0.01858307476
593	0.01858263634
594	0.01858242997
595	0.01858208611
596	0.01858172529
597	0.01858147554
598	0.01858125118
599	0.01858099432
600	0.01858076048
601	0.0185806301
602	0.01858035532
603	0.01858016773
604	0.01857983836
605	0.01857947805
606	0.01857922671
607	0.01857898251
608	0.0185788256
609	0.01857841496
610	0.01857803844
611	0.01857769131
612	0.01857738259
613	0.01857716782
614	0.01857693
615	0.01857675078
616	0.01857649017
617	0.01857625419
618	0.01857601003
619	0.01857574568
620	0.01857554321
621	0.01857528554
622	0.01857506449
623	0.01857480213
624	0.01857455318
625	0.01857430668
626	0.0185740752
627	0.01857364623
628	0.01857345352
629	0.01857316979
630	0.01857303493
631	0.01857282254
632	0.01857260585
633	0.01857238321
634	0.01857218294
635	0.01857200382
636	0.01857176511
637	0.01857136902
638	0.01857120754
639	0.01857097989
640	0.01857067077
641	0.01857051692
642	0.01857036251
643	0.01857023561
644	0.01857006361
645	0.0185698613
646	0.01856967768
647	0.01856951031
648	0.01856928949
649	0.0185691141
650	0.01856881985
651	0.01856865458
652	0.01856844083
653	0.01856818413
654	0.01856792394
655	0.0185677223
656	0.01856758508
657	0.01856742154
658	0.01856723352
659	0.01856709242
660	0.01856688638
661	0.01856666875
662	0.01856650374
663	0.01856632367
664	0.01856622499
665	0.0185659891
666	0.0185657361
667	0.01856557404
668	0.01856538301
669	0.01856521861
670	0.01856501883
671	0.01856489885
672	0.01856470468
673	0.01856449756
674	0.01856425353
675	0.01856393008
676	0.01856367201
677	0.01856349961
678	0.01856333117
679	0.01856315491
680	0.01856300281
681	0.01856271938
682	0.01856258182
683	0.01856246775
684	0.01856227075
685	0.01856209096
686	0.01856192049
687	0.01856178602
688	0.01856168581
689	0.01856151699
690	0.01856118945
691	0.01856102659
692	0.01856085818
693	0.01856064208
694	0.01856054023
695	0.0185603796
696	0.01856024483
697	0.01856008025
698	0.01855998119
699	0.01855970358
700	0.01855953726
701	0.01855939738
702	0.01855928036
703	0.01855912237
704	0.0185589228
705	0.01855871608
706	0.01855858232
707	0.0185583135
708	0.01855820516
709	0.01855805895
710	0.01855786678
711	0.01855769788
712	0.01855758899
713	0.01855741399
714	0.01855728682
715	0.01855710541
716	0.01855698508
717	0.01855678758
718	0.0185566171
719	0.01855641032
720	0.01855613058
721	0.01855579246
722	0.01855570616
723	0.01855563673
724	0.01855534392
725	0.01855518258
726	0.01855503015
727	0.01855487756
728	0.01855468672
729	0.01855455262
730	0.01855441662
731	0.01855419815
732	0.01855408598
733	0.01855391934
734	0.01855378653
735	0.01855359818
736	0.0185534127
737	0.01855331434
738	0.01855308254
739	0.01855294283
740	0.01855286221
741	0.01855277394
742	0.01855254185
743	0.01855240769
744	0.01855225468
745	0.01855217071
746	0.01855206953
747	0.01855187076
748	0.01855172807
749	0.01855149532
750	0.018551214
751	0.01855101493
752	0.0185507658
753	0.01855050211
754	0.01855029123
755	0.01855014349
756	0.01854998051
757	0.01854982025
758	0.01854954695
759	0.01854937446
760	0.01854920816
761	0.01854905232
762	0.0185489409
763	0.01854885315
764	0.01854873408
765	0.01854851933
766	0.01854835827
767	0.01854820107
768	0.0185480006
769	0.01854783507
770	0.01854764267
771	0.01854751632
772	0.018547354
773	0.01854720966
774	0.01854704423
775	0.01854693272
776	0.01854665685
777	0.01854646426
778	0.01854633816
779	0.01854613893
780	0.01854603549
781	0.01854596248
782	0.01854578032
783	0.01854563597
784	0.01854546434
785	0.01854525895
786	0.01854512137
787	0.0185450375
788	0.01854496622
789	0.01854482421
790	0.01854477164
791	0.01854461417
792	0.01854450804
793	0.0185443251
794	0.01854418989
795	0.01854401371
796	0.01854390891
797	0.01854377744
798	0.01854367813
799	0.01854361011
800	0.01854336572
801	0.01854313391
802	0.01854291447
803	0.01854280907
804	0.01854254999
805	0.01854241208
806	0.01854227424
807	0.01854212799
808	0.01854204693
809	0.01854181168
810	0.01854163175
811	0.01854153644
812	0.01854141144
813	0.01854114479
814	0.01854104974
815	0.01854093431
816	0.01854082988
817	0.01854071013
818	0.01854054413
819	0.01854037096
820	0.01854024572
821	0.01854011442
822	0.01853984458
823	0.0185396966
824	0.01853959605
825	0.01853951764
826	0.01853944116
827	0.01853935655
828	0.01853931453
829	0.01853915878
830	0.01853907421
831	0.01853896531
832	0.01853881772
833	0.01853857745
834	0.01853832326
835	0.0185382231
836	0.01853808308
837	0.01853797441
838	0.01853781348
839	0.01853757681
840	0.01853745233
841	0.0185373726
842	0.01853728934
843	0.01853713734
844	0.01853704683
845	0.01853692896
846	0.01853682309
847	0.01853673164
848	0.01853655907
849	0.01853645925
850	0.01853640942
851	0.01853635288
852	0.01853619335
853	0.01853600133
854	0.0185357591
855	0.01853563061
856	0.0185355328
857	0.01853531906
858	0.01853509735
859	0.01853489991
860	0.01853475943
861	0.01853453516
862	0.01853442006
863	0.01853428496
864	0.01853419816
865	0.01853414243
866	0.01853389104
867	0.01853376337
868	0.01853367423
869	0.01853354564
870	0.01853333814
871	0.01853312692
872	0.01853306589
873	0.01853286872
874	0.01853275524
875	0.01853253754
876	0.01853244505
877	0.01853240596
878	0.01853234893
879	0.01853219782
880	0.01853207813
881	0.01853198914
882	0.01853189025
883	0.01853177167
884	0.01853166327
885	0.01853149823
886	0.01853142325
887	0.01853133042
888	0.01853120146
889	0.01853108093
890	0.01853085193
891	0.0185307994
892	0.01853075429
893	0.0185307077
894	0.01853049655
895	0.018530423
896	0.01853034016
897	0.01853018972
898	0.01853008846
899	0.0185299993
900	0.01852981132
901	0.01852971853
902	0.01852962094
903	0.01852941969
904	0.01852929589
905	0.01852921907
906	0.01852916912
907	0.01852894808
908	0.01852873728
909	0.01852858102
910	0.01852851362
911	0.01852834681
912	0.01852820185
913	0.01852804148
914	0.01852785222
915	0.01852774026
916	0.01852763626
917	0.01852750362
918	0.01852745952
919	0.01852722029
920	0.01852704479
921	0.01852698424
922	0.01852683082
923	0.01852671528
924	0.01852665172
925	0.01852659202
926	0.01852651363
927	0.01852644864
928	0.01852631615
929	0.01852613182
930	0.01852592878
931	0.01852581966
932	0.0185256276
933	0.0185254956
934	0.01852539125
935	0.01852532783
936	0.0185251628
937	0.01852508658
938	0.0185250215
939	0.01852498239
940	0.01852484565
941	0.01852470629
942	0.01852455408
943	0.01852446934
944	0.01852438296
945	0.01852430709
946	0.0185241118
947	0.01852401922
948	0.0185239178
949	0.01852381624
950	0.01852371192
951	0.01852362395
952	0.01852356011
953	0.01852346937
954	0.01852340595
955	0.0185232661
956	0.01852313571
957	0.01852307925
958	0.01852283594
959	0.01852272799
960	0.01852265356
961	0.0185225561
962	0.01852241875
963	0.01852229084
964	0.01852220522
965	0.01852203358
966	0.01852183768
967	0.01852175603
968	0.01852168849
969	0.01852166653
970	0.01852156923
971	0.0185213584
972	0.01852122672
973	0.01852111063
974	0.01852098029
975	0.01852090354
976	0.01852085143
977	0.01852068764
978	0.01852059792
979	0.01852042879
980	0.01852035638
981	0.01852032631
982	0.01852013651
983	0.01852009022
984	0.01851988317
985	0.01851975119
986	0.01851952966
987	0.01851943552
988	0.01851927375
989	0.01851909744
990	0.01851896874
991	0.01851890535
992	0.01851885808
993	0.01851881914
994	0.0185186755
995	0.01851847597
996	0.0185184322
997	0.01851834154
998	0.01851826649
999	0.01851820547
1000	0.01851814809
1001	0.01851793239
1002	0.01851787498
1003	0.01851778692
1004	0.01851772338
1005	0.01851754251
1006	0.01851740756
1007	0.0185172537
1008	0.01851713058
1009	0.01851702751
1010	0.01851682863
1011	0.01851678094
1012	0.01851660934
1013	0.01851656244
1014	0.01851649555
1015	0.01851629928
1016	0.01851622045
1017	0.01851614819
1018	0.01851604837
1019	0.01851600235
1020	0.01851588609
1021	0.01851584757
1022	0.01851568697
1023	0.01851558107
1024	0.01851553607
1025	0.01851545347
1026	0.01851537822
1027	0.01851529206
1028	0.01851511891
1029	0.0185150559
1030	0.01851491816
1031	0.01851485045
1032	0.01851475342
1033	0.01851461206
1034	0.01851453997
1035	0.01851447275
1036	0.01851442019
1037	0.01851422562
1038	0.01851416115
1039	0.01851407934
1040	0.01851392537
1041	0.01851381526
1042	0.01851370551
1043	0.01851366026
1044	0.01851349103
1045	0.01851334643
1046	0.01851321759
1047	0.01851299327
1048	0.01851295053
1049	0.01851287206
1050	0.01851273459
1051	0.01851269641
1052	0.0185125457
1053	0.01851240248
1054	0.01851231798
1055	0.01851222862
1056	0.01851200708
1057	0.01851196146
1058	0.01851183165
1059	0.01851170744
1060	0.01851163079
1061	0.01851149316
1062	0.01851144595
1063	0.01851139619
1064	0.01851132373
1065	0.01851119516
1066	0.01851106494
1067	0.01851089432
1068	0.01851084012
1069	0.01851075552
1070	0.01851067855
1071	0.01851064803
1072	0.01851058101
1073	0.01851049772
1074	0.01851032276
1075	0.01851015204
1076	0.01851002578
1077	0.01850990289
1078	0.01850977814
1079	0.01850972583
1080	0.01850968636
1081	0.01850953285
1082	0.01850936135
1083	0.01850919906
1084	0.01850906728
1085	0.018508993
1086	0.01850896713
1087	0.01850891514
1088	0.01850882648
1089	0.01850875877
1090	0.01850867256
1091	0.01850851922
1092	0.01850842021
1093	0.01850839754
1094	0.018508289
1095	0.01850821759
1096	0.01850812532
1097	0.01850802653
1098	0.01850792904
1099	0.01850778471
1100	0.01850775731
1101	0.01850758758
1102	0.01850746036
1103	0.0185072933
1104	0.01850721068
1105	0.01850700598
1106	0.01850683431
1107	0.01850676956
1108	0.01850664374
1109	0.01850646227
1110	0.01850640526
1111	0.01850627687
1112	0.01850623435
1113	0.01850618648
1114	0.01850605318
1115	0.01850597186
1116	0.01850583369
1117	0.01850562302
1118	0.01850558291
1119	0.01850538242
1120	0.01850526724
1121	0.01850522044
1122	0.01850511187
1123	0.01850493837
1124	0.01850489795
1125	0.01850481237
1126	0.01850475271
1127	0.01850456099
1128	0.01850440604
1129	0.01850432224
1130	0.01850424386
1131	0.01850420251
1132	0.01850411231
1133	0.01850403205
1134	0.01850399236
1135	0.01850394037
1136	0.01850379504
1137	0.01850373167
1138	0.01850363666
1139	0.01850358892
1140	0.01850345376
1141	0.01850340749
1142	0.01850332674
1143	0.01850326092
1144	0.01850309065
1145	0.01850306438
1146	0.01850302231
1147	0.01850289449
1148	0.01850276831
1149	0.01850270129
1150	0.0185025418
1151	0.01850244717
1152	0.0185023639
1153	0.0185022724
1154	0.01850220131
1155	0.01850216415
1156	0.01850209972
1157	0.01850201835
1158	0.01850190637
1159	0.01850184716
1160	0.01850176281
1161	0.01850169
1162	0.01850155094
1163	0.01850144601
1164	0.01850132903
1165	0.01850118516
1166	0.01850107877
1167	0.01850102241
1168	0.01850098167
1169	0.01850086283
1170	0.01850081821
1171	0.01850075057
1172	0.01850064659
1173	0.01850060118
1174	0.01850042772
1175	0.01850034576
1176	0.01850029695
1177	0.01850011375
1178	0.01850003833
1179	0.01849989171
1180	0.01849980394
1181	0.01849970987
1182	0.01849967339
1183	0.01849957003
1184	0.01849945369
1185	0.01849933127
1186	0.01849918814
1187	0.01849913039
1188	0.01849907518
1189	0.01849899414
1190	0.01849883408
1191	0.01849876334
1192	0.01849872228
1193	0.01849866509
1194	0.01849856497
1195	0.01849851093
1196	0.01849843069
1197	0.01849837481
1198	0.01849828099
1199	0.01849821036
1200	0.01849807792
1201	0.01849802557
1202	0.01849795027
1203	0.01849791109
1204	0.01849775854
1205	0.01849769347
1206	0.01849765806
1207	0.01849760702
1208	0.0184975328
1209	0.0184974824
1210	0.01849742639
1211	0.018497349
1212	0.01849726849
1213	0.0184971056
1214	0.018496993
1215	0.01849687731
1216	0.01849681733
1217	0.01849674831
1218	0.01849672896
1219	0.01849663119
1220	0.01849655312
1221	0.01849642929
1222	0.01849638845
1223	0.01849631241
1224	0.01849618367
1225	0.01849611978
1226	0.01849602019
1227	0.0184959673
1228	0.01849590521
1229	0.01849580044
1230	0.01849574069
1231	0.01849566261
1232	0.01849562734
1233	0.01849555994
1234	0.01849536668
1235	0.01849525308
1236	0.01849517322
1237	0.01849509197
1238	0.01849499749
1239	0.01849492345
1240	0.01849484229
1241	0.01849474671
1242	0.01849467438
1243	0.018494581
1244	0.01849451273
1245	0.01849439637
1246	0.01849425876
1247	0.01849418296
1248	0.01849405259
1249	0.0184939729
1250	0.01849389993
1251	0.0184938494
1252	0.01849379358
1253	0.01849371173
1254	0.01849363665
1255	0.01849350878
1256	0.01849346391
1257	0.01849335963
1258	0.01849329351
1259	0.01849322025
1260	0.0184931971
1261	0.01849307286
1262	0.01849301861
1263	0.01849297055
1264	0.01849293267
1265	0.018492806
1266	0.01849272755
1267	0.01849265861
1268	0.01849259345
1269	0.01849251511
1270	0.01849245401
1271	0.01849233316
1272	0.01849225653
1273	0.01849218027
1274	0.01849209402
1275	0.01849198585
1276	0.01849191538
1277	0.01849185563
1278	0.01849180079
1279	0.01849164978
1280	0.01849153313
1281	0.01849149446
1282	0.01849142036
1283	0.0184913359
1284	0.01849124707
1285	0.01849118633
1286	0.01849107871
1287	0.01849097107
1288	0.01849084995
1289	0.0184907817
1290	0.01849072818
1291	0.01849062589
1292	0.0184905749
1293	0.01849053092
1294	0.01849044024
1295	0.01849039709
1296	0.01849031582
1297	0.01849023396
1298	0.01849016986
1299	0.01849002106
1300	0.01848986048
1301	0.01848975798
1302	0.01848970011
1303	0.01848964588
1304	0.01848955891
1305	0.0184894796
1306	0.01848932841
1307	0.01848928548
1308	0.01848911349
1309	0.01848901434
1310	0.01848894148
1311	0.01848887854
1312	0.0184888335
1313	0.01848879177
1314	0.01848871047
1315	0.01848863555
1316	0.01848856558
1317	0.01848852284
1318	0.0184884497
1319	0.01848836422
1320	0.01848823282
1321	0.01848814675
1322	0.01848798375
1323	0.01848788622
1324	0.01848784839
1325	0.01848770329
1326	0.0184876059
1327	0.01848751197
1328	0.01848743482
1329	0.01848737126
1330	0.01848728675
1331	0.0184872143
1332	0.01848714425
1333	0.01848711507
1334	0.01848702207
1335	0.01848691216
1336	0.01848681358
1337	0.01848669598
1338	0.01848655983
1339	0.01848650605
1340	0.01848646565
1341	0.01848641298
1342	0.01848633139
1343	0.01848625833
1344	0.01848615375
1345	0.01848600148
1346	0.0184858704
1347	0.01848581309
1348	0.01848574419
1349	0.0184856474
1350	0.01848553321
1351	0.01848548941
1352	0.01848540727
1353	0.01848534319
1354	0.01848527791
1355	0.01848512946
1356	0.01848505096
1357	0.01848502537
1358	0.01848490021
1359	0.0184848082
1360	0.01848475566
1361	0.01848464582
1362	0.01848458138
1363	0.0184845373
1364	0.01848450552
1365	0.01848438316
1366	0.01848434044
1367	0.0184842897
1368	0.01848420947
1369	0.01848413369
1370	0.01848399373
1371	0.01848389902
1372	0.01848382588
1373	0.01848377795
1374	0.01848369329
1375	0.01848360042
1376	0.01848352807
1377	0.01848347288
1378	0.0184833505
1379	0.0184832876
1380	0.01848321554
1381	0.01848307328
1382	0.0184829349
1383	0.01848282285
1384	0.01848274642
1385	0.01848271564
1386	0.01848261226
1387	0.01848254144
1388	0.01848246714
1389	0.01848238131
1390	0.0184823118
1391	0.01848226737
1392	0.01848218055
1393	0.0184820969
1394	0.0184819951
1395	0.01848191
1396	0.01848180452
1397	0.01848174084
1398	0.01848168528
1399	0.01848156974
1400	0.01848150945
1401	0.01848139015
1402	0.01848133071
1403	0.01848128566
1404	0.01848118697
1405	0.01848105657
1406	0.01848096054
1407	0.01848082691
1408	0.01848074622
1409	0.01848063949
1410	0.01848048552
1411	0.01848036706
1412	0.01848031063
1413	0.01848026457
1414	0.0184801783
1415	0.01848008426
1416	0.01848000501
1417	0.01847994033
1418	0.01847988001
1419	0.01847975943
1420	0.0184796474
1421	0.0184795175
1422	0.01847932684
1423	0.0184792031
1424	0.01847911075
1425	0.0184790272
1426	0.01847896175
1427	0.01847881188
1428	0.01847868845
1429	0.01847857296
1430	0.01847849331
1431	0.01847844041
1432	0.01847838447
1433	0.01847832247
1434	0.01847821999
1435	0.01847813136
1436	0.01847806047
1437	0.01847793765
1438	0.01847783556
1439	0.01847771285
1440	0.01847761541
1441	0.01847751448
1442	0.01847744993
1443	0.0184773615
1444	0.01847721525
1445	0.01847717241
1446	0.0184771159
1447	0.01847701191
1448	0.01847693538
1449	0.01847681672
1450	0.01847673158
1451	0.01847668628
1452	0.01847654073
1453	0.0184764894
1454	0.01847637918
1455	0.01847626647
1456	0.01847623573
1457	0.01847621253
1458	0.01847612899
1459	0.01847607025
1460	0.01847599278
1461	0.01847591469
1462	0.01847587119
1463	0.01847575827
1464	0.01847565903
1465	0.01847560485
1466	0.01847551513
1467	0.01847546715
1468	0.01847538117
1469	0.01847530016
1470	0.01847517064
1471	0.01847507409
1472	0.01847502375
1473	0.0184749458
1474	0.01847485158
1475	0.01847472589
1476	0.01847467901
1477	0.01847461891
1478	0.01847456103
1479	0.01847448635
1480	0.01847439614
1481	0.01847430372
1482	0.01847424242
1483	0.01847414914
1484	0.01847403839
1485	0.01847397624
1486	0.018473934
1487	0.01847379553
1488	0.01847368119
1489	0.01847363183
1490	0.018473471
1491	0.01847338848
1492	0.01847335783
1493	0.01847323584
1494	0.01847317724
1495	0.01847309414
1496	0.01847300871
1497	0.01847293189
1498	0.01847281221
1499	0.01847272732
